source_table,target_column,model,split_type,repeat,n_train,n_test,n_numeric_features,n_categorical_features,rmse,mae,r2,spearman,top_1pct_recovery,top_5pct_recovery,top_10pct_recovery,ndcg_10pct,hgb_skipped_due_to_categorical_features,feature_source,target_family,feature_table,task,gas,target_property,target_unit,split_group_column,descriptor_family
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,random,0,21303,5326,500,0,0.7042844336934877,0.2386976063271477,0.6042319839742707,0.8498099631761777,0.5555555555555556,0.6779026217228464,0.7504690431519699,0.8345330871456343,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,dummy,random,1,21303,5326,500,0,1.0766439548285354,0.38985222718738266,-0.06951194462775856,,0.018518518518518517,0.033707865168539325,0.10131332082551595,0.1642684566552714,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,ridge,random,1,21303,5326,500,0,0.8610557557062084,0.40871428745221816,0.31592459696566455,0.6525169592596055,0.2777777777777778,0.5205992509363296,0.5666041275797373,0.6823233047036857,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,hgb,random,1,21303,5326,500,0,0.6890908071404585,0.27139693164116796,0.5618787286942155,0.7461426296882633,0.5185185185185185,0.5917602996254682,0.649155722326454,0.8226171560644787,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,random,1,21303,5326,500,0,0.6486418850096205,0.22916297347694747,0.6118036881240552,0.8453569604737916,0.6111111111111112,0.6741573033707865,0.726078799249531,0.8541495380997323,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,dummy,random,2,21303,5326,500,0,1.1527756185171207,0.40741116053323323,-0.06858558078734767,,0.018518518518518517,0.0299625468164794,0.09380863039399624,0.16281855996233735,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,ridge,random,2,21303,5326,500,0,0.8611932110681417,0.4059511620692958,0.40362292615547013,0.6485828820792293,0.3333333333333333,0.5767790262172284,0.5966228893058161,0.7651595948703679,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,hgb,random,2,21303,5326,500,0,0.6689603931027683,0.25767767513228473,0.6401507884049747,0.7930280718382435,0.5555555555555556,0.6367041198501873,0.6772983114446529,0.8496523379802783,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,random,2,21303,5326,500,0,0.6348560074146126,0.23053255528039593,0.6759065814969547,0.8524650736491339,0.5925925925925926,0.6816479400749064,0.724202626641651,0.8747581269036684,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,dummy,random,3,21303,5326,500,0,1.0614934722955336,0.3999795148328953,-0.07532905923763122,,0.018518518518518517,0.04868913857677903,0.1050656660412758,0.17552903384337498,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,ridge,random,3,21303,5326,500,0,0.8381206266829506,0.40335143116385525,0.32962195186735976,0.6626129234730886,0.35185185185185186,0.5355805243445693,0.6285178236397748,0.7112778729710627,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,hgb,random,3,21303,5326,500,0,0.648525807251575,0.25614633499428574,0.5986148947645633,0.7852592092363831,0.5370370370370371,0.6441947565543071,0.6697936210131332,0.8177751177934057,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,random,3,21303,5326,500,0,0.6193697443038647,0.23235991668350237,0.6338941236403525,0.847145311055097,0.5370370370370371,0.6591760299625468,0.724202626641651,0.8504769746634244,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,dummy,random,4,21303,5326,500,0,1.0585151275528277,0.3888196787457754,-0.07065430131444161,,0.0,0.04868913857677903,0.11632270168855535,0.18679897182363725,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,ridge,random,4,21303,5326,500,0,0.7950363557805915,0.3988057769785925,0.39601089392129607,0.6501727315858654,0.3333333333333333,0.5393258426966292,0.600375234521576,0.7552505288272287,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,hgb,random,4,21303,5326,500,0,0.6329285370561141,0.250560656384786,0.6172065634902579,0.7933655890931666,0.42592592592592593,0.6554307116104869,0.6641651031894934,0.8290633221541399,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,random,4,21303,5326,500,0,0.6162418219625084,0.22682564638747024,0.6371246516134608,0.8545281798197657,0.5555555555555556,0.6741573033707865,0.7091932457786116,0.8487350935998232,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,dummy,descriptor_grouped,0,21303,5326,500,0,1.1766647374726253,0.4869091669170109,-0.1506467173525481,,0.0,0.04119850187265917,0.0825515947467167,0.17550427085639309,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,ridge,descriptor_grouped,0,21303,5326,500,0,0.8478194231776153,0.4414586583457743,0.4026302190185188,0.6702734738738316,0.3333333333333333,0.5131086142322098,0.574108818011257,0.7323941216289268,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,hgb,descriptor_grouped,0,21303,5326,500,0,0.6645323196660156,0.31209352135132273,0.6329977378776503,0.7557153292290638,0.5185185185185185,0.5955056179775281,0.6378986866791745,0.8211866632848416,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,descriptor_grouped,0,21303,5326,500,0,0.6224526374781659,0.28260775897653023,0.6780049847234035,0.811886358510663,0.5185185185185185,0.6666666666666666,0.6866791744840526,0.8540328170080189,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,dummy,descriptor_grouped,1,21303,5326,500,0,1.3172462306328205,0.5247659333458505,-0.14707011990787566,,0.018518518518518517,0.04868913857677903,0.09568480300187618,0.1693827400396027,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,ridge,descriptor_grouped,1,21303,5326,500,0,0.9893555282485058,0.4701669413202034,0.35291578219763386,0.6730216299887887,0.2037037037037037,0.4756554307116105,0.5534709193245778,0.6933622445519068,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,hgb,descriptor_grouped,1,21303,5326,500,0,0.8346402011064588,0.3304811447516092,0.5394734891679824,0.7760196531837352,0.5740740740740741,0.5917602996254682,0.6472795497185742,0.7874436487034258,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,descriptor_grouped,1,21303,5326,500,0,0.7515708447729339,0.3040016680453227,0.6265814511972654,0.8153307009847492,0.5925925925925926,0.6254681647940075,0.699812382739212,0.8423444163306401,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,dummy,descriptor_grouped,2,21303,5326,500,0,1.2382996973125766,0.5014382040931281,-0.14751988958185458,,0.0,0.04119850187265917,0.08067542213883677,0.16714667543694117,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,ridge,descriptor_grouped,2,21303,5326,500,0,0.8862339749325373,0.4535356122282421,0.4122326215215387,0.6762008423515329,0.3333333333333333,0.49063670411985016,0.5797373358348968,0.7604359890795955,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,hgb,descriptor_grouped,2,21303,5326,500,0,0.7388763970074216,0.32295317141829105,0.5914433581133386,0.7619432749364166,0.5370370370370371,0.602996254681648,0.649155722326454,0.8103694915490991,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,descriptor_grouped,2,21303,5326,500,0,0.7183807067963754,0.30080756143858217,0.6137948963888651,0.8092656065990885,0.5555555555555556,0.6329588014981273,0.701688555347092,0.8255985900076344,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,dummy,descriptor_grouped,3,21303,5326,500,0,0.8965723674663555,0.2760039964325948,-0.0019404274699659219,,0.0,0.06741573033707865,0.1050656660412758,0.14234082848909566,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,ridge,descriptor_grouped,3,21303,5326,500,0,1.1208176472050229,0.4571462224309093,-0.5658174242339176,0.31271990635159164,0.4444444444444444,0.36704119850187267,0.3921200750469043,0.5663278384115038,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,hgb,descriptor_grouped,3,21303,5326,500,0,0.710049936130044,0.21347313560687484,0.3715814643482078,0.577377891683669,0.35185185185185186,0.6404494382022472,0.5891181988742964,0.7544949319714266,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,descriptor_grouped,3,21303,5326,500,0,0.8212944504402367,0.2448225950345788,0.15924593161100442,0.637419152176513,0.2962962962962963,0.5243445692883895,0.5459662288930581,0.7131694507182115,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,dummy,descriptor_grouped,4,21303,5326,500,0,0.9480028508811383,0.33241359200150206,-0.029615718692830084,,0.0,0.00749063670411985,0.0150093808630394,0.08788973796243978,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,ridge,descriptor_grouped,4,21303,5326,500,0,1.5014865174635548,0.4760800291784264,-1.582847418577594,0.5687740623006957,0.37037037037037035,0.602996254681648,0.6360225140712945,0.7079716312234318,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,hgb,descriptor_grouped,4,21303,5326,500,0,0.6092343332300914,0.22694222323361948,0.5747692942926044,0.7018609961645932,0.5,0.6779026217228464,0.6979362101313321,0.8399232216947888,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,wt%,extratrees,descriptor_grouped,4,21303,5326,500,0,0.7564268572525795,0.28053431269062673,0.34447424725461795,0.6848105486596394,0.42592592592592593,0.5730337078651685,0.6360225140712945,0.788471477467979,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,random,0,21303,5326,500,0,7.212815442206621,2.3309137179872326,-0.06901038314327024,,0.0,0.04868913857677903,0.09568480300187618,0.1173211272861579,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,random,0,21303,5326,500,0,5.9934486693656455,2.490534630523502,0.26188188465646467,0.7045771549443816,0.3148148148148148,0.50187265917603,0.6041275797373359,0.6941351320540572,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,random,0,21303,5326,500,0,4.311574385299734,1.4191999072739419,0.6180169869163197,0.8475485149755051,0.5740740740740741,0.6292134831460674,0.699812382739212,0.8328316989738616,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,random,0,21303,5326,500,0,4.262359151446366,1.2771657957036866,0.6266876427796768,0.9154600392481119,0.5925925925925926,0.6779026217228464,0.7448405253283302,0.8442324081981663,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,random,1,21303,5326,500,0,6.363380511481914,2.196896978783327,-0.07807788394733084,,0.018518518518518517,0.04119850187265917,0.10131332082551595,0.12533052309883413,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,random,1,21303,5326,500,0,5.104054049537187,2.4288737526796917,0.3064067160944093,0.7028264963247464,0.35185185185185186,0.5243445692883895,0.5947467166979362,0.6869440333551847,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,random,1,21303,5326,500,0,3.9829056934289566,1.3924031511128034,0.5776481541858134,0.8411257138311617,0.5740740740740741,0.5917602996254682,0.699812382739212,0.8224476429590039,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,random,1,21303,5326,500,0,3.6939389620425063,1.192865715074136,0.6367097188047625,0.9134465983275077,0.6296296296296297,0.6853932584269663,0.7429643527204502,0.8548736245053121,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,random,2,21303,5326,500,0,7.07270993221572,2.313838204093128,-0.0708765383060983,,0.0,0.0299625468164794,0.10131332082551595,0.12319891916191415,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,random,2,21303,5326,500,0,5.343866891719569,2.4331367314530783,0.3886654041244205,0.7030692653730908,0.35185185185185186,0.5655430711610487,0.6041275797373359,0.7387907536838442,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,random,2,21303,5326,500,0,4.159620554883443,1.4600345632027405,0.629596449545053,0.8338983419301988,0.5740740740740741,0.6441947565543071,0.6885553470919324,0.8462076493044871,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,random,2,21303,5326,500,0,3.8753699284711427,1.222860991523166,0.6784903300534131,0.9144236024223884,0.5740740740740741,0.6816479400749064,0.7504690431519699,0.8796129434810088,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,random,3,21303,5326,500,0,6.304963351829817,2.2376613124295908,-0.0826345394294763,,0.018518518518518517,0.0449438202247191,0.0975609756097561,0.13804124686608593,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,random,3,21303,5326,500,0,4.955686354811423,2.3900916648440416,0.3311567177665339,0.7051821175618594,0.37037037037037035,0.5318352059925093,0.6341463414634146,0.7068289407299609,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,random,3,21303,5326,500,0,3.943145760547571,1.4112152672032456,0.5765497361049889,0.8338455684848575,0.5,0.6404494382022472,0.6979362101313321,0.799245927263287,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,random,3,21303,5326,500,0,3.783249477546262,1.2227420425207265,0.6101956271141711,0.9097096672408778,0.5555555555555556,0.6853932584269663,0.7317073170731707,0.8254714171463027,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,random,4,21303,5326,500,0,6.330515179062659,2.1683423248216296,-0.07598964873726755,,0.0,0.04868913857677903,0.1125703564727955,0.14212139521778164,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,random,4,21303,5326,500,0,4.862830537989478,2.363390432418401,0.3650957194392733,0.6952763310514574,0.37037037037037035,0.5692883895131086,0.5928705440900562,0.7194049706246052,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,random,4,21303,5326,500,0,3.7673163805414447,1.3471953291206602,0.6189392900140579,0.8384840415516197,0.5555555555555556,0.651685393258427,0.6754221388367729,0.8145161550617639,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,random,4,21303,5326,500,0,3.6308776640025346,1.183449466384049,0.6460407899676082,0.9148136079417489,0.5370370370370371,0.6853932584269663,0.7185741088180112,0.8399070587656507,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,descriptor_grouped,0,21303,5326,500,0,7.6977561691294865,2.9399084881712354,-0.14394352180686587,,0.0,0.0449438202247191,0.08442776735459662,0.13724772280896122,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,descriptor_grouped,0,21303,5326,500,0,5.452688590079774,2.704017381756781,0.42601879336644044,0.7312395994665317,0.4444444444444444,0.5393258426966292,0.5966228893058161,0.7397545756058389,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,descriptor_grouped,0,21303,5326,500,0,4.151641413575949,1.7675501025427214,0.6672516172939815,0.8169392858464954,0.6111111111111112,0.6554307116104869,0.6566604127579737,0.8329899489603046,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,descriptor_grouped,0,21303,5326,500,0,3.980206328693391,1.5942177092859033,0.6941648104042699,0.8798368023029756,0.5925925925925926,0.651685393258427,0.6941838649155723,0.854872610964153,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,descriptor_grouped,1,21303,5326,500,0,8.1678318496423,3.1626690711603453,-0.15506524832770152,,0.018518518518518517,0.052434456928838954,0.09568480300187618,0.13939905371000103,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,descriptor_grouped,1,21303,5326,500,0,6.115496092611758,2.9033290263927185,0.35247531843029556,0.7304513088570169,0.24074074074074073,0.46441947565543074,0.5590994371482176,0.6925575639579028,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,descriptor_grouped,1,21303,5326,500,0,4.999174705020097,1.9176906214107392,0.5672973356531326,0.8218035700578115,0.5555555555555556,0.6104868913857678,0.6660412757973734,0.7970428876609309,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,descriptor_grouped,1,21303,5326,500,0,4.646783958223491,1.7327733890838968,0.6261495534390658,0.8785571044584488,0.5925925925925926,0.6254681647940075,0.7091932457786116,0.8355783846210152,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,dummy,descriptor_grouped,2,21303,5326,500,0,7.800989492772311,3.0151633830266618,-0.1512549456082959,,0.0,0.04119850187265917,0.08442776735459662,0.1351881470601044,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,ridge,descriptor_grouped,2,21303,5326,500,0,5.512674385698268,2.7850490867906275,0.42509404795566375,0.7325531296479004,0.3888888888888889,0.5093632958801498,0.5797373358348968,0.7527590547249723,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,hgb,descriptor_grouped,2,21303,5326,500,0,4.410162797518667,1.85059188254176,0.6320563046657385,0.8088276954072302,0.6111111111111112,0.6367041198501873,0.6322701688555347,0.8244699260205582,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
ARC-MOF::post_comb_vsa_co2.csv__RDF__rdfs.csv,v/v,extratrees,descriptor_grouped,2,21303,5326,500,0,4.386087001747929,1.693809283644997,0.6360626679552486,0.8758175066927169,0.6111111111111112,0.6591760299625468,0.6848030018761726,0.8285421398439631,False,descriptor_joined,uptake_or_loading,RDF,post_combustion_capture,CO2,uptake,,RDF_vdWaalsVolume_15.288_quantile_group,RDF
